Customer_ID,Customer_Name,Customer_Type,City,State,Pincode,Phone,Email,Registration_Date,Total_Orders,Total_Spend_INR,Preferred_Payment,Is_Premium,GSTIN,Credit_Limit_INR,Account_Manager
CUST003411,Customer_3411,B2B,Guwahati,Assam,129384,9201601590,cust3411@mail.in,2022-02-20 00:00:00,125,827921.95,Net Banking,FALSE,27AAPFU7725H9ZM,393569.54,AM_35
CUST003412,Customer_3412,B2C,Dibrugarh,Assam,663253,9697513033,cust3412@mail.in,2023-02-03 00:00:00,337,799708.19,Net Banking,FALSE,,130576.72,AM_32
CUST003413,Customer_3413,Government,Asansol,West Bengal,163936,9762486333,cust3413@mail.in,2023-09-05 00:00:00,263,517628.98,Net Banking,FALSE,,361294.33,AM_11
CUST003414,Customer_3414,B2B,Bhopal,Madhya Pradesh,938232,9681709589,cust3414@mail.in,2024-10-16 00:00:00,118,568203.78,Credit,TRUE,,306862.24,AM_10
CUST003415,Customer_3415,B2B,Mysuru,Karnataka,662079,9410194174,,2022-01-08 00:00:00,336,212703.61,Credit,FALSE,27AAPFU9817H6ZM,431506.67,AM_13
CUST003416,Customer_3416,Marketplace Seller,Mumbai,Maharashtra,911878,9129668072,cust3416@mail.in,2024-02-25 00:00:00,302,759757.5,COD,TRUE,,pending,AM_4
CUST003417,Customer_3417,B2C,Margao,Goa,668592,9972524019,cust3417@mail.in,2024-01-20 00:00:00,245,389772.71,Prepaid,FALSE,27AAPFU8361H7ZM,452471.93,AM_8
CUST003418,Customer_3418,Marketplace Seller,Karimnagar,Telangana,667554,9464579805,cust3418@mail.in,2022-07-15 00:00:00,467,870278.31,Credit,TRUE,27AAPFU1693H2ZM,457117.43,AM_30
CUST003419,Customer_3419,Marketplace Seller,Gaya,Bihar,479066,9872772328,cust3419@mail.in,2022-09-23 00:00:00,117,899417.43,Credit,TRUE,,256819.12,AM_38
CUST003420,Customer_3420,D2C,Panipat,Haryana,200489,9125087461,cust3420@mail.in,2021-02-06 00:00:00,20,487597.78,Credit,FALSE,27AAPFU7010H4ZM,202191.06,AM_30
CUST003421,Customer_3421,B2C,Karimnagar,Telangana,808781,9377150609,cust3421@mail.in,2024-09-25 00:00:00,201,641472.2,COD,FALSE,27AAPFU8464H5ZM,446936.35,AM_3
CUST003422,Customer_3422,B2B,Gandhinagar,Gujarat,450064,9327549916,cust3422@mail.in,2023-04-14 00:00:00,265,758412.5,Credit,TRUE,,331039.66,AM_33
CUST003423,Customer_3423,D2C,Jabalpur,Madhya Pradesh,362419,9429065062,cust3423@mail.in,2021-06-04 00:00:00,471,209544.42,Prepaid,FALSE,27AAPFU4542H4ZM,350099.82,AM_46
CUST003424,Customer_3424,Marketplace Seller,Guwahati,Assam,726081,9443523481,cust3424@mail.in,2024-05-20 00:00:00,20,391234.22,UPI,FALSE,,314135.6,AM_43
CUST003425,Customer_3425,Government,Howrah,West Bengal,354343,9111877844,cust3425@mail.in,2021-05-18 00:00:00,493,868448.14,UPI,FALSE,27AAPFU3444H4ZM,179443.36,AM_20
CUST003426,Customer_3426,B2C,Noida,Delhi,964226,9937277693,cust3426@mail.in,2023-07-13 00:00:00,477,#ERROR,Credit,FALSE,27AAPFU9271H1ZM,260956.57,AM_50
CUST003427,Customer_3427,D2C,Indore,Madhya Pradesh,622318,9605615854,cust3427@mail.in,2024-01-21 00:00:00,289,259827.01,Credit,FALSE,,104316.47,AM_8
CUST003428,Customer_3428,D2C,Chennai,Tamil Nadu,871984,9494792832,cust3428@mail.in,2023-11-03 00:00:00,445,580853.35,UPI,TRUE,27AAPFU3662H4ZM,85496.55,AM_50
CUST003429,Customer_3429,Government,Thrissur,Kerala,515199,,cust3429@mail.in,2022-02-06 00:00:00,146,21674.01,Net Banking,FALSE,27AAPFU9909H2ZM,203100.23,AM_19
CUST003430,Customer_3430,B2C,Nizamabad,Telangana,855394,9715996609,cust3430@mail.in,2023-10-14 00:00:00,489,277236.78,Net Banking,FALSE,,374579.5,AM_18
CUST003431,Customer_3431,B2B,Manali,Himachal Pradesh,716169,9117816433,cust3431@mail.in,2022-07-27 00:00:00,413,453513.65,Wallet,FALSE,27AAPFU9876H8ZM,439907.33,AM_28
CUST003432,Customer_3432,B2C,Thiruvananthapuram,Kerala,122817,9275697419,cust3432@mail.in,2024-04-17 00:00:00,386,228981.97,UPI,TRUE,27AAPFU4373H1ZM,135435.76,AM_44
CUST003433,Customer_3433,D2C,Thiruvananthapuram,Kerala,293966,9377731882,cust3433@mail.in,2024-09-27 00:00:00,492,809358.65,Net Banking,1,27AAPFU4120H8ZM,499824.58,AM_20
CUST003434,Customer_3434,B2B,Siliguri,West Bengal,,9431164005,cust3434@mail.in,2023-08-31 00:00:00,415,609063.73,COD,FALSE,27AAPFU5545H3ZM,196493.01,AM_26
CUST003435,Customer_3435,Government,Faridabad,Haryana,209120,9698921045,cust3435@mail.in,2024-09-27 00:00:00,262,223728.64,COD,TRUE,27AAPFU2622H7ZM,262355.61,AM_13
CUST003436,Customer_3436,D2C,Sambalpur,Odisha,662341,9391401903,cust3436@mail.in,2022-12-25 00:00:00,441,851165.76,Prepaid,FALSE,,44280,AM_38
CUST003437,Customer_3437,D2C,Patna,Bihar,892826,9303921906,cust3437@mail.in,2022-11-11 00:00:00,338,752193.05,Net Banking,FALSE,27AAPFU6456H3ZM,53434,AM_15
CUST003438,Customer_3438,D2C,Dehradun,Uttarakhand,992767,,cust3438@mail.in,2021-01-20 00:00:00,9,756649.3,Wallet,TRUE,27AAPFU6871H1ZM,475359.43,AM_12
CUST003439,Customer_3439,B2B,Belagavi,Karnataka,711450,9441545766,cust3439@mail.in,2023-02-20 00:00:00,102,447375.32,Prepaid,TRUE,27AAPFU7810H2ZM,373404.07,AM_7
CUST003440,Customer_3440,B2B,Kozhikode,Kerala,718337,,cust3440@mail.in,2022-07-02 00:00:00,23,8289.76,Prepaid,TRUE,27AAPFU3715H6ZM,434177.24,AM_38
CUST003441,Customer_3441,Government,Haldwani,Uttarakhand,177329,9790894187,cust3441@mail.in,2024-08-12 00:00:00,356,301140.32,Credit,TRUE,27AAPFU4208H5ZM,2553.28,AM_20
CUST003442,Customer_3442,D2C,Nashik,Maharashtra,142290,9587329134,cust3442@mail.in,2023-02-18 00:00:00,328,72592.81,COD,TRUE,,138926.51,AM_14
CUST003443,Customer_3443,D2C,Agra,Uttar Pradesh,899024,9218381045,cust3443@mail.in,2022-06-09 00:00:00,448,620562.97,Prepaid,FALSE,,315113.16,AM_38
CUST003444,Customer_3444,Marketplace Seller,Shimla,Himachal Pradesh,493337,9527212158,cust3444@mail.in,2023-12-25 00:00:00,125,976109.41,UPI,FALSE,27AAPFU9166H1ZM,126912.34,AM_26
CUST003445,Customer_3445,B2B,Vasco,Goa,746774,,cust3445@mail.in,2023-03-26 00:00:00,229,503992.52,Prepaid,FALSE,,492697.45,AM_40
CUST003446,Customer_3446,Marketplace Seller,Dharamshala,Himachal Pradesh,589411,9477324303,cust3446@mail.in,2022-11-13 00:00:00,364,3274.78,Prepaid,TRUE,,24024.29,AM_12
CUST003447,Customer_3447,B2C,Kozhikode,Kerala,844071,9128434767,cust3447@mail.in,2023-08-27 00:00:00,43,93118.96,COD,FALSE,,478830.43,AM_42
CUST003448,Customer_3448,B2C,Dhanbad,Jharkhand,325603,9762665144,cust3448@mail.in,2023-12-08 00:00:00,252,112234.86,UPI,FALSE,,370278.83,AM_39
CUST003449,Customer_3449,Marketplace Seller,Kochi,Kerala,641689,9418235631,cust3449@mail.in,2022-05-07 00:00:00,160,744965.45,UPI,FALSE,27AAPFU7110H7ZM,315377.27,AM_39
CUST003450,Customer_3450,B2B,Gurugram,Haryana,795039,9706550751,cust3450@mail.in,2022-05-31 00:00:00,164,759714.29,Prepaid,TRUE,,349266.96,AM_13
CUST003451,Customer_3451,B2C,Amritsar,Punjab,439827,9964488329,,2023-03-20 00:00:00,173,250417.07,Net Banking,TRUE,27AAPFU8426H3ZM,275550.96,AM_11
CUST003452,Customer_3452,B2B,Bhagalpur,Bihar,540692,9916769654,cust3452@mail.in,2022-12-17 00:00:00,60,554402,UPI,no,,160595.72,AM_50
CUST003453,Customer_3453,B2B,Varanasi,Uttar Pradesh,711605,9359628939,cust3453@mail.in,2022-10-08 00:00:00,82,558556.67,Credit,TRUE,27AAPFU8082H5ZM,399760.55,AM_31
CUST003454,Customer_3454,B2B,Rishikesh,Uttarakhand,801869,9734404005,cust3454@mail.in,2021-09-14 00:00:00,401,30384.03,Credit,yes,,--,AM_31
CUST003455,Customer_3455,D2C,Nagpur,Maharashtra,236782,9742255136,cust3455@mail.in,2023-11-22 00:00:00,346,184993.49,Prepaid,TRUE,27AAPFU1706H3ZM,278078.36,AM_42
CUST003456,Customer_3456,B2C,Gwalior,Madhya Pradesh,294846,9375777798,cust3456@mail.in,2023-09-12 00:00:00,156,713183.38,Prepaid,TRUE,,98489.6,AM_8
CUST003457,Customer_3457,Government,Chennai,Tamil Nadu,478010,9166501188,cust3457@mail.in,2021-07-10 00:00:00,310,124113.9,UPI,TRUE,27AAPFU3739H7ZM,279278.46,AM_16
CUST003458,Customer_3458,Government,Gaya,Bihar,933365,9869398948,cust3458@mail.in,2021-05-08 00:00:00,204,395795.87,COD,TRUE,27AAPFU5660H1ZM,313082.23,AM_12
CUST003459,Customer_3459,D2C,Hyderabad,Telangana,637808,9759065947,cust3459@mail.in,2022-08-10 00:00:00,116,987055.35,Net Banking,TRUE,,130197.43,AM_10
CUST003460,Customer_3460,Government,Mysuru,Karnataka,564724,,cust3460@mail.in,2022-02-23 00:00:00,162,194517.63,Net Banking,TRUE,27AAPFU2651H1ZM,123516.13,AM_50
CUST003461,Customer_3461,Government,Mumbai,Maharashtra,591621,9861952107,,2022-06-27 00:00:00,161,467275.19,Wallet,FALSE,27AAPFU2590H5ZM,21422.33,AM_12
CUST003462,Customer_3462,B2C,Chennai,Tamil Nadu,532614,9618254709,cust3462@mail.in,2024-11-19 00:00:00,254,100905.51,Credit,FALSE,,225568.32,AM_4
CUST003463,Customer_3463,Marketplace Seller,Bhopal,Madhya Pradesh,672469,9900216434,cust3463@mail.in,2023-01-11 00:00:00,380,144033.98,COD,TRUE,27AAPFU7291H6ZM,430276.58,AM_28
CUST003464,Customer_3464,Government,Dehradun,Uttarakhand,448094,9987521930,cust3464@mail.in,2024-11-18 00:00:00,43,448359.64,COD,TRUE,,194090.63,AM_38
CUST003465,Customer_3465,B2B,Ujjain,Madhya Pradesh,842452,9889396530,cust3465@mail.in,2021-04-09 00:00:00,109,910005.86,Credit,FALSE,,238668.81,AM_43
CUST003466,Customer_3466,D2C,Indore,Madhya Pradesh,661033,9740924694,cust3466@mail.in,2024-08-13 00:00:00,312,80213.66,Credit,TRUE,27AAPFU2205H8ZM,494327.8,AM_38
CUST003467,Customer_3467,B2B,Hyderabad,Telangana,514494,9320515562,cust3467@mail.in,2021-02-14 00:00:00,192,203079.71,Credit,FALSE,27AAPFU3617H5ZM,39196.28,AM_5
CUST003468,Customer_3468,D2C,Solan,Himachal Pradesh,154627,9428520284,cust3468@mail.in,2021-11-10 00:00:00,457,818754.6,COD,TRUE,27AAPFU5752H8ZM,199184.71,AM_35
CUST003469,Customer_3469,D2C,Manali,Himachal Pradesh,207283,,cust3469@mail.in,2021-03-15 00:00:00,291,670209.17,Wallet,TRUE,,264529.19,AM_30
CUST003470,Customer_3470,Marketplace Seller,Durgapur,West Bengal,385464,9875515685,cust3470@mail.in,2022-09-10 00:00:00,456,674094.59,COD,TRUE,,167489.06,AM_6
CUST003471,Customer_3471,D2C,Chennai,Tamil Nadu,694806,9469566135,cust3471@mail.in,2022-11-02 00:00:00,76,974828.91,Credit,FALSE,27AAPFU4189H8ZM,456174.32,AM_17
CUST003472,Customer_3472,Government,Haldwani,Uttarakhand,908766,9846726989,,2024-05-10 00:00:00,63,862573.65,Prepaid,FALSE,,99434.15,AM_22
CUST003473,Customer_3473,Marketplace Seller,Solan,Himachal Pradesh,873843,9583107667,cust3473@mail.in,2023-02-10 00:00:00,376,571603.07,Prepaid,FALSE,,29550.67,AM_25
CUST003474,Customer_3474,B2C,Berhampur,Odisha,203053,9307087620,cust3474@mail.in,2021-08-07 00:00:00,397,74483.09,Net Banking,TRUE,,412364.66,AM_48
CUST003475,Customer_3475,B2B,Haridwar,Uttarakhand,837013,9813281115,cust3475@mail.in,2022-10-28 00:00:00,350,106753.55,UPI,TRUE,,135008.56,AM_38
CUST003476,Customer_3476,B2C,Kolkata,West Bengal,464286,9480490753,cust3476@mail.in,2021-05-19 00:00:00,419,240659.29,Credit,TRUE,27AAPFU6968H6ZM,420036.44,AM_48
CUST003477,Customer_3477,B2B,Gurugram,Delhi,799400,9638211228,cust3477@mail.in,2023-08-13 00:00:00,323,579145.49,COD,FALSE,27AAPFU7465H9ZM,76567.93,AM_29
CUST003478,Customer_3478,Marketplace Seller,Rajkot,Gujarat,817814,9653563283,cust3478@mail.in,2024-07-28 00:00:00,45,973390.26,Credit,TRUE,,303777.75,AM_34
CUST003479,Customer_3479,Marketplace Seller,Madurai,Tamil Nadu,112305,9425298843,cust3479@mail.in,2023-05-26 00:00:00,486,366423.46,Net Banking,FALSE,27AAPFU6981H1ZM,314247.72,AM_39
CUST003480,Customer_3480,B2C,Panaji,Goa,265963,9700157285,cust3480@mail.in,2021-03-24 00:00:00,100,471181.03,COD,FALSE,,136420.66,AM_35
CUST003481,Customer_3481,D2C,Salem,Tamil Nadu,777310,9579934682,cust3481@mail.in,2021-11-28 00:00:00,429,292830.77,Net Banking,TRUE,,340552.56,AM_38
CUST003482,Customer_3482,Marketplace Seller,Nizamabad,Telangana,654833,9481572029,cust3482@mail.in,2024-02-20 00:00:00,81,588982.33,COD,FALSE,27AAPFU9704H5ZM,217724.02,AM_8
CUST003483,Customer_3483,B2B,Berhampur,Odisha,251905,9122762085,cust3483@mail.in,2024-03-14 00:00:00,473,288017.96,COD,TRUE,27AAPFU6432H5ZM,52715.59,AM_30
CUST003484,Customer_3484,D2C,Bathinda,Punjab,723844,9617869575,cust3484@mail.in,2023-06-06 00:00:00,174,606706.09,UPI,FALSE,27AAPFU6104H2ZM,265055.28,AM_19
CUST003485,Customer_3485,Marketplace Seller,Sambalpur,Odisha,883438,9345129090,cust3485@mail.in,2021-11-02 00:00:00,29,632576.29,Wallet,FALSE,,228273.17,AM_1
CUST003486,Customer_3486,Government,Bhagalpur,Bihar,133648,9926935795,cust3486@mail.in,2022-07-22 00:00:00,353,267708.68,Prepaid,FALSE,,8925.69,AM_41
CUST003487,Customer_3487,B2C,Jorhat,Assam,620065,9944328906,cust3487@mail.in,2022-03-30 00:00:00,338,418333.36,COD,FALSE,27AAPFU8212H8ZM,491526.03,AM_35
CUST003488,Customer_3488,D2C,Gwalior,Madhya Pradesh,858761,9980322475,cust3488@mail.in,2022-10-25 00:00:00,269,532458.73,Prepaid,TRUE,,344778.44,AM_24
CUST003489,Customer_3489,Marketplace Seller,Guwahati,Assam,211133,9696804584,cust3489@mail.in,2021-07-18 00:00:00,295,685179.96,UPI,FALSE,27AAPFU1157H3ZM,194615.35,AM_11
CUST003490,Customer_3490,Government,Trichy,Tamil Nadu,289096,9564476070,cust3490@mail.in,2023-10-07 00:00:00,212,626697.22,Credit,TRUE,,293834.29,AM_18
CUST003491,Customer_3491,Marketplace Seller,Jorhat,Assam,192819,9404712563,cust3491@mail.in,2021-10-23 00:00:00,429,444967.7,COD,TRUE,,15893.71,AM_33
CUST003492,Customer_3492,B2C,Solan,Himachal Pradesh,193243,9261096806,cust3492@mail.in,2024-06-14 00:00:00,281,769132.42,Credit,TRUE,27AAPFU8741H4ZM,40944.08,AM_9
CUST003493,Customer_3493,Government,Gaya,Bihar,527604,,cust3493@mail.in,2022-08-15 00:00:00,18,431984.22,UPI,TRUE,27AAPFU1242H8ZM,380761.53,AM_47
CUST003494,Customer_3494,Government,Noida,Delhi,943697,9768625535,cust3494@mail.in,2023-06-14 00:00:00,344,955018.13,Credit,TRUE,27AAPFU1510H4ZM,303360.6,AM_24
CUST003495,Customer_3495,Government,Silchar,Assam,875617,9794340202,cust3495@mail.in,2023-06-22 00:00:00,359,266076.89,UPI,FALSE,27AAPFU9281H4ZM,344268.74,AM_18
CUST003496,Customer_3496,D2C,Pune,Maharashtra,,9422769244,cust3496@mail.in,2021-12-19 00:00:00,25,419443.37,UPI,FALSE,27AAPFU1125H1ZM,65382.74,AM_9
CUST003497,Customer_3497,B2C,Jalandhar,Punjab,937738,9492609780,cust3497@mail.in,2021-11-03 00:00:00,346,472370.35,COD,TRUE,,276610.94,AM_11
CUST003498,Customer_3498,B2C,Dwarka,Delhi,147445,9818342431,cust3498@mail.in,2021-05-28 00:00:00,55,96794.05,Net Banking,FALSE,,446854.73,AM_35
CUST003499,Customer_3499,B2C,Belagavi,Karnataka,610845,9434603175,cust3499@mail.in,2023-01-29 00:00:00,296,311893.46,Wallet,TRUE,,150293.73,AM_19
CUST003500,Customer_3500,D2C,Rishikesh,Uttarakhand,320399,9856957771,cust3500@mail.in,2024-09-01 00:00:00,299,526077.99,Wallet,FALSE,27AAPFU3852H1ZM,25229.13,AM_36
CUST003501,Customer_3501,D2C,Dehradun,Uttarakhand,475643,9703569907,cust3501@mail.in,2023-03-18 00:00:00,176,827896.84,COD,TRUE,,138878.66,AM_18
CUST003502,Customer_3502,D2C,Dwarka,Delhi,937620,9713909685,cust3502@mail.in,2021-04-25 00:00:00,341,527394.77,UPI,FALSE,27AAPFU3061H8ZM,66499.05,AM_18
CUST003503,Customer_3503,Government,Vadodara,Gujarat,279397,9401988301,cust3503@mail.in,2023-04-15 00:00:00,267,640075.3,Net Banking,TRUE,27AAPFU3703H5ZM,295715.84,AM_36
CUST003504,Customer_3504,D2C,Lucknow,Uttar Pradesh,313666,9505008634,cust3504@mail.in,2023-01-07 00:00:00,182,445411.09,COD,FALSE,,304981.94,AM_49
CUST003505,Customer_3505,Government,Surat,Gujarat,981039,,,2022-10-05 00:00:00,488,73057.03,Prepaid,FALSE,27AAPFU3017H9ZM,42982.34,AM_45
CUST003506,Customer_3506,D2C,Amritsar,Punjab,225154,9456370803,cust3506@mail.in,2022-11-24 00:00:00,87,526934.96,COD,FALSE,27AAPFU5382H1ZM,483411.28,AM_1
CUST003507,Customer_3507,Marketplace Seller,Shimla,Himachal Pradesh,740551,,cust3507@mail.in,2024-12-18 00:00:00,195,567549.42,Wallet,FALSE,27AAPFU3522H8ZM,348034.38,AM_24
CUST003508,Customer_3508,B2B,Guwahati,Assam,566038,9110471245,cust3508@mail.in,2022-12-10 00:00:00,68,82450.37,COD,TRUE,,274714.71,AM_14
CUST003509,Customer_3509,Marketplace Seller,Agra,Uttar Pradesh,558097,9307729269,cust3509@mail.in,2022-02-01 00:00:00,273,354881.01,Prepaid,TRUE,27AAPFU2974H6ZM,395556.05,AM_9
CUST003510,Customer_3510,Government,Rourkela,Odisha,731752,9498889486,cust3510@mail.in,2024-05-11 00:00:00,381,781529.35,COD,FALSE,27AAPFU9287H9ZM,89712.41,AM_45
CUST003511,Customer_3511,Marketplace Seller,Bhubaneswar,Odisha,363529,9522210106,cust3511@mail.in,2021-03-07 00:00:00,482,510332.57,Net Banking,TRUE,27AAPFU9430H5ZM,208137.29,AM_34
CUST003512,Customer_3512,D2C,Bokaro,Jharkhand,404076,9549793096,cust3512@mail.in,2023-04-24 00:00:00,146,433590.13,UPI,TRUE,27AAPFU4009H4ZM,323213.15,AM_43
CUST003513,Customer_3513,B2B,Kozhikode,Kerala,940514,9704001113,cust3513@mail.in,2022-07-07 00:00:00,119,349450.02,Credit,FALSE,,449732.25,AM_37
CUST003514,Customer_3514,D2C,Gurugram,Haryana,765965,9507153876,cust3514@mail.in,2023-11-21 00:00:00,456,795689.19,Net Banking,TRUE,27AAPFU1370H8ZM,162073.17,AM_24
CUST003515,Customer_3515,Marketplace Seller,Amritsar,Punjab,652837,9196683539,cust3515@mail.in,2021-06-10 00:00:00,485,466590.97,Prepaid,FALSE,,395225.48,AM_6
CUST003516,Customer_3516,B2B,Rohtak,Haryana,704001,9633748507,cust3516@mail.in,2022-12-20 00:00:00,236,852127.88,Wallet,TRUE,27AAPFU7428H6ZM,369913.48,AM_34
CUST003517,Customer_3517,D2C,Gaya,Bihar,176906,9192842674,cust3517@mail.in,2024-03-16 00:00:00,50,819786.68,Credit,0,27AAPFU3574H2ZM,432444.63,AM_40
CUST003518,Customer_3518,Government,Kochi,Kerala,715481,9632589556,cust3518@mail.in,2024-07-24 00:00:00,104,282720.05,UPI,TRUE,27AAPFU8299H8ZM,58763.59,AM_19
CUST003519,Customer_3519,Marketplace Seller,Coimbatore,Tamil Nadu,924885,9346806407,cust3519@mail.in,2023-04-22 00:00:00,476,691653.36,Wallet,TRUE,,204291.62,AM_32
CUST003520,Customer_3520,B2C,Noida,Delhi,564741,9362801677,cust3520@mail.in,2023-05-17 00:00:00,71,292861.89,Credit,FALSE,,374651.68,AM_23
CUST003521,Customer_3521,D2C,Mapusa,Goa,659380,9808155101,cust3521@mail.in,2022-10-22 00:00:00,183,189395.09,Prepaid,TRUE,,158961.87,AM_44
CUST003522,Customer_3522,B2B,Ajmer,Rajasthan,597443,9551413893,cust3522@mail.in,2022-07-17 00:00:00,140,991094.8,Net Banking,TRUE,27AAPFU5868H2ZM,489230.49,AM_49
CUST003523,Customer_3523,Marketplace Seller,Tezpur,Assam,791240,9617571850,cust3523@mail.in,2023-05-02 00:00:00,152,239783.12,COD,TRUE,,270564.13,AM_26
CUST003524,Customer_3524,Marketplace Seller,Kolkata,West Bengal,953728,9569100965,cust3524@mail.in,2022-03-19 00:00:00,123,20163.25,Wallet,TRUE,27AAPFU6653H2ZM,28601.84,AM_6
CUST003525,Customer_3525,Marketplace Seller,Surat,Gujarat,461941,9601467536,cust3525@mail.in,2023-10-25 00:00:00,35,100039.04,Net Banking,FALSE,27AAPFU9131H7ZM,357052.37,AM_10
CUST003526,Customer_3526,B2B,Khammam,Telangana,817639,9396830706,cust3526@mail.in,2024-10-06 00:00:00,58,806740.7,Credit,TRUE,27AAPFU1036H1ZM,139460.54,AM_44
CUST003527,Customer_3527,B2C,Deoghar,Jharkhand,444963,9607232641,cust3527@mail.in,2024-06-15 00:00:00,90,120676.26,COD,TRUE,27AAPFU8233H7ZM,77852.07,AM_24
CUST003528,Customer_3528,Marketplace Seller,Rohini,Delhi,,9420491649,cust3528@mail.in,2023-05-21 00:00:00,337,57738.67,Prepaid,FALSE,27AAPFU6355H3ZM,127412.9,AM_9
CUST003529,Customer_3529,Government,Indore,Madhya Pradesh,213837,9254435033,cust3529@mail.in,2023-06-16 00:00:00,393,239483.41,Prepaid,FALSE,,178965.15,AM_25
CUST003530,Customer_3530,Government,Ajmer,Rajasthan,483320,9297675750,cust3530@mail.in,2023-11-10 00:00:00,367,629393.16,COD,TRUE,27AAPFU5341H6ZM,31516.26,AM_2
CUST003531,Customer_3531,D2C,Warangal,Telangana,471325,9455652015,cust3531@mail.in,2024-09-11 00:00:00,54,856319.57,COD,FALSE,27AAPFU6978H3ZM,326910.5,AM_12
CUST003532,Customer_3532,Government,Trichy,Tamil Nadu,191380,9926739246,cust3532@mail.in,2022-04-23 00:00:00,124,292238.46,Credit,TRUE,27AAPFU2144H5ZM,5866.12,AM_6
CUST003533,Customer_3533,B2B,Patna,Bihar,147704,9974913078,cust3533@mail.in,2021-12-11 00:00:00,87,343196.97,Wallet,FALSE,27AAPFU2628H3ZM,90489.39,AM_38
CUST003534,Customer_3534,Government,Varanasi,Uttar Pradesh,496213,9382411072,cust3534@mail.in,2022-05-07 00:00:00,480,425866.97,Wallet,TRUE,27AAPFU3711H4ZM,187974.23,AM_6
CUST003535,Customer_3535,D2C,Gwalior,Madhya Pradesh,933905,9338922239,cust3535@mail.in,2023-11-24 00:00:00,78,TBD,Credit,FALSE,27AAPFU2165H5ZM,467897.3,AM_7
CUST003536,Customer_3536,B2C,Durgapur,West Bengal,999715,9990517430,cust3536@mail.in,2022-06-02 00:00:00,121,507442.49,UPI,TRUE,,433020.39,AM_3
CUST003537,Customer_3537,Marketplace Seller,Khammam,Telangana,582090,9352996075,cust3537@mail.in,2021-03-09 00:00:00,242,5295.65,Net Banking,FALSE,27AAPFU9004H9ZM,361103.53,AM_27
CUST003538,Customer_3538,B2B,Gurugram,Haryana,541714,9481454188,cust3538@mail.in,2024-05-02 00:00:00,142,306228.01,Net Banking,yes,27AAPFU9404H6ZM,199683.44,AM_49
CUST003539,Customer_3539,Marketplace Seller,Guwahati,Assam,108561,9592783372,cust3539@mail.in,2022-04-29 00:00:00,33,819651.67,Prepaid,FALSE,27AAPFU9266H2ZM,261051.68,AM_33
CUST003540,Customer_3540,D2C,Jorhat,Assam,547099,9612314452,cust3540@mail.in,2022-10-28 00:00:00,405,865071.56,COD,TRUE,27AAPFU2296H7ZM,128223.39,AM_37
CUST003541,Customer_3541,Marketplace Seller,Khammam,Telangana,803527,9381247148,cust3541@mail.in,2022-01-27 00:00:00,461,910065.08,Credit,FALSE,,294239.79,AM_5
CUST003542,Customer_3542,B2B,Darbhanga,Bihar,736966,9493577377,cust3542@mail.in,2023-06-03 00:00:00,318,732610.73,UPI,TRUE,27AAPFU5316H5ZM,69140.76,AM_21
CUST003543,Customer_3543,D2C,Kolkata,West Bengal,229534,9365530064,cust3543@mail.in,2022-02-02 00:00:00,420,505651.03,Wallet,FALSE,27AAPFU3744H6ZM,254096.87,AM_14
CUST003544,Customer_3544,B2B,Dhanbad,Jharkhand,246555,9727375004,cust3544@mail.in,2022-10-21 00:00:00,130,611924.85,Prepaid,FALSE,,394604.46,AM_20
CUST003545,Customer_3545,Marketplace Seller,Madurai,Tamil Nadu,350493,9855166770,cust3545@mail.in,2021-09-17 00:00:00,348,570606.97,Net Banking,FALSE,,166394.67,AM_41
CUST003546,Customer_3546,D2C,Rishikesh,Uttarakhand,742737,9574489211,cust3546@mail.in,2023-04-25 00:00:00,95,78997.03,Wallet,TRUE,27AAPFU4576H6ZM,402820.79,AM_44
CUST003547,Customer_3547,D2C,Coimbatore,Tamil Nadu,229542,,,2023-07-10 00:00:00,230,520711.47,Net Banking,FALSE,27AAPFU4960H5ZM,206390.3,AM_27
CUST003548,Customer_3548,Government,Lucknow,Uttar Pradesh,613405,9659735449,cust3548@mail.in,2022-01-09 00:00:00,266,108165.43,Credit,FALSE,27AAPFU8459H9ZM,15300.15,AM_20
CUST003549,Customer_3549,B2C,Nashik,Maharashtra,307572,9991587920,cust3549@mail.in,2023-07-20 00:00:00,124,558131.82,Credit,FALSE,27AAPFU1477H5ZM,151598.19,AM_7
CUST003550,Customer_3550,Government,Vadodara,Gujarat,591504,9525350647,cust3550@mail.in,2024-04-11 00:00:00,45,657344.99,Net Banking,TRUE,,317513.6,AM_40
CUST003551,Customer_3551,Marketplace Seller,Bathinda,Punjab,956299,9428855364,cust3551@mail.in,2023-03-09 00:00:00,351,204530.5,Credit,FALSE,,449018.35,AM_18
CUST003552,Customer_3552,Government,Bathinda,Punjab,534340,9916871688,cust3552@mail.in,2022-10-31 00:00:00,285,109488.31,Prepaid,TRUE,27AAPFU3995H5ZM,279142.89,AM_18
CUST003553,Customer_3553,B2B,Khammam,Telangana,102679,9659275733,cust3553@mail.in,2024-02-06 00:00:00,204,934217.63,Wallet,TRUE,,357835.01,AM_13
CUST003554,Customer_3554,Marketplace Seller,Tezpur,Assam,595082,9923050969,cust3554@mail.in,2024-05-05 00:00:00,387,759747.66,Net Banking,TRUE,27AAPFU6518H2ZM,346275.01,AM_44
CUST003555,Customer_3555,B2B,Nizamabad,Telangana,592124,9714209553,cust3555@mail.in,2022-11-19 00:00:00,289,554161.16,Prepaid,FALSE,27AAPFU8491H3ZM,--,AM_38
